PlotObservationID,Year,Longitude,Latitude,Eunis_lvl1,Eunis_lvl2,EVA_Country
478728,1978,12.83622,47.08067,R,R4,Austria
478729,1978,12.83424,47.08016,R,R4,Austria
478730,1978,12.83643,47.07416,R,R,Austria
478731,1978,12.83673,47.07352,R,R,Austria
478732,1978,12.8369,47.07399,R,R,Austria
478733,1978,12.83707,47.07541,R,R4,Austria
478734,1978,12.83693,47.07474,R,R4,Austria
478735,1978,12.83607,47.07782,R,R,Austria
478736,1974,12.83788,47.06912,R,R4,Austria
478739,1974,13.02881,47.09854,R,R4,Austria
478740,1974,13.02187,47.10159,R,R4,Austria
478741,1974,12.98641,47.05608,R,R4,Austria
478742,1974,12.98036,47.11602,R,R4,Austria
478743,1974,12.94598,47.1174,R,R4,Austria
478744,1974,12.96686,47.11162,R,R,Austria
478745,1974,12.95516,47.11979,R,R,Austria
478746,1974,12.96281,47.11718,R,R,Austria
478747,1974,13.03222,47.09243,R,R,Austria
478748,1974,13.04535,47.57357,R,R4,Austria
478749,1974,13.04527,47.57513,R,R4,Austria
478750,1974,13.05216,47.57521,R,R4,Austria
478751,1974,13.05438,47.57623,R,R4,Austria
478752,1974,13.05708,47.57419,R,R4,Austria
478753,1978,13.43423,47.77586,S,S2,Austria
478754,1978,13.43001,47.77467,S,S2,Austria
478755,1978,13.43643,47.77509,S,Sb,Austria
478756,1978,13.43232,47.77498,S,S2,Austria
478757,1978,13.43406,47.77477,R,R4,Austria
478758,1978,13.4353,47.77524,R,R4,Austria
478759,1979,13.43255,47.77511,R,R,Austria
478760,1978,13.43534,47.77547,~,~,Austria
478761,1978,13.43232,47.77498,~,~,Austria
478762,1978,13.43649,47.77216,R,R4,Austria
478763,1978,13.43013,47.77487,R,R4,Austria
478764,1978,13.43649,47.77216,R,R4,Austria
478765,1978,13.42202,47.78353,R,R3,Austria
478766,1978,13.46812,47.77104,R,R,Austria
478767,1978,13.42606,47.76973,R,R,Austria
478768,1978,13.45475,47.77683,R,R,Austria
478769,1978,13.43877,47.77444,R,R,Austria
478770,1978,13.44049,47.76972,R,R4,Austria
478771,1978,13.46699,47.7715,R,R4,Austria
478772,1978,13.44131,47.76986,R,R4,Austria
478773,1978,13.44297,47.76663,R,R4,Austria
478774,1978,13.44163,47.76695,R,R4,Austria
478775,1978,13.44285,47.76541,R,R4,Austria
478776,1978,13.43921,47.76651,R,R1,Austria
478777,1978,13.44199,47.76673,R,R2,Austria
478778,1978,13.43659,47.76944,R,R,Austria
478779,1978,13.43941,47.76825,~,~,Austria
478780,1978,13.43589,47.77155,R,R,Austria
478781,1978,13.43609,47.76877,~,~,Austria
478782,1978,13.43327,47.77231,R,R,Austria
478783,1978,13.44007,47.76591,R,R1,Austria
478784,1972,13.44434,47.76431,R,R1,Austria
478785,1978,13.43722,47.77608,R,R1,Austria
478786,1978,13.4446,47.76281,R,R1,Austria
478787,1978,13.40893,47.77129,S,S2,Austria
478788,1978,13.44308,47.76796,R,R,Austria
478789,1978,13.4446,47.76281,R,R1,Austria
478790,1978,13.44836,47.76247,R,R1,Austria
478791,1978,13.43487,47.77402,R,R,Austria
478792,1978,13.43554,47.77201,R,R,Austria
478793,1978,13.43643,47.77193,R,R4,Austria
478794,1978,13.43508,47.77052,R,R,Austria
478795,1978,13.43633,47.77171,R,R,Austria
478796,1978,13.43556,47.77009,R,R,Austria
478797,1978,13.44292,47.76693,R,R,Austria
478798,1978,13.44855,47.76443,R,R4,Austria
478799,1978,13.44781,47.76611,R,R,Austria
478800,1978,13.44001,47.77463,~,~,Austria
478801,1978,13.43001,47.77467,R,R,Austria
478802,1978,13.43354,47.77548,S,S2,Austria
478803,1978,13.43746,47.77584,~,~,Austria
478804,1978,13.43956,47.77465,R,R,Austria
478805,1978,13.43801,47.77551,R,R2,Austria
478806,1978,13.43661,47.77556,~,~,Austria
478807,1978,13.4367,47.77592,R,R2,Austria
478808,1978,13.44271,47.77261,R,R,Austria
478809,1978,13.43032,47.77362,R,R,Austria
478949,1958,10.8911,46.8281,,,Austria
478950,1958,10.8911,46.8281,,,Austria
478951,1958,10.8911,46.8281,,,Austria
478952,1958,10.8911,46.8281,,,Austria
478953,1958,10.8911,46.8281,,,Austria
478954,1958,10.8911,46.8281,,,Austria
478955,1958,10.8911,46.8281,,,Austria
478956,1958,10.8911,46.8281,,,Austria
478957,1958,10.8911,46.8281,,,Austria
478958,1958,10.8911,46.8281,,,Austria
478959,1958,10.8911,46.8281,,,Austria
478960,1958,10.8911,46.8281,,,Austria
478961,1958,10.8911,46.8281,,,Austria
478962,1958,10.8911,46.8281,,,Austria
478963,1958,10.8911,46.8281,,,Austria
478964,1976,13.0097,46.9297,R,R4,Austria
478965,1976,13.0097,46.9297,R,R,Austria
478966,1976,13.0097,46.9297,R,R4,Austria
478967,2001,13.0128,47.7247,R,R4,Austria
478968,2001,13.0128,47.7247,~,~,Austria
478969,2001,13.0128,47.7247,S,S2,Austria
478970,2001,13.0128,47.7247,T,T,Austria
478971,2001,13.0128,47.7247,R,R,Austria
478972,2001,13.0128,47.7247,S,S2,Austria
478973,2001,13.0128,47.7247,R,R,Austria
478974,2001,13.0128,47.7247,R,R,Austria
478975,2001,13.0128,47.7247,R,R,Austria
478976,2001,13.0128,47.7247,R,R,Austria
478977,2001,13.0128,47.7247,R,R4,Austria
478978,2001,13.0128,47.7247,R,R,Austria
478979,2001,13.0128,47.7247,R,R,Austria
478980,2001,13.0128,47.7247,R,R4,Austria
478981,2001,13.0128,47.7247,R,R,Austria
478982,2001,13.0128,47.7247,R,R3,Austria
478983,2001,13.0128,47.7247,R,R,Austria
478984,2001,13.0128,47.7247,R,R,Austria
478985,2001,13.0128,47.7247,R,R3,Austria
478986,2001,13.0128,47.7247,R,R,Austria
478987,2001,13.0128,47.7247,R,R,Austria
478988,2001,13.0128,47.7247,R,R,Austria
478989,2001,13.0128,47.7247,R,R5,Austria
478990,2001,13.0128,47.7247,R,R,Austria
478991,2001,13.0128,47.7247,R,R5,Austria
478992,2001,13.0128,47.7247,R,R,Austria
478993,2001,13.0128,47.7247,R,R,Austria
478994,2001,13.0128,47.7247,R,R,Austria
478995,2001,13.0128,47.7247,R,R,Austria
478996,1995,13.0575,47.5742,R,R,Austria
478997,1995,13.0575,47.5742,R,R,Austria
478998,1995,13.0575,47.5742,R,R,Austria
478999,1995,13.0575,47.5742,R,R,Austria
479000,1995,13.0575,47.5742,R,R,Austria
479001,1995,13.0575,47.5742,R,R4,Austria
479002,1995,13.0575,47.5742,~,~,Austria
479003,1995,13.0575,47.5742,R,R,Austria
479004,1995,13.0575,47.5742,R,R,Austria
479005,1995,13.0575,47.5742,R,R,Austria
479006,1995,13.0575,47.5742,R,R,Austria
479007,1995,13.0575,47.5742,S,S2,Austria
479008,1995,13.0575,47.5742,R,R,Austria
479009,1995,13.0575,47.5742,R,R,Austria
479010,1995,13.0575,47.5742,R,R,Austria
479011,1995,13.0575,47.5742,R,R,Austria
479012,1995,13.0575,47.5742,R,R,Austria
479013,1995,13.0575,47.5742,R,R,Austria
479014,1995,13.0575,47.5742,R,R,Austria
479015,1995,13.0575,47.5742,S,S2,Austria
479016,1995,13.0575,47.5742,R,R4,Austria
479017,1995,13.0575,47.5742,R,R,Austria
479018,1995,13.0575,47.5742,R,R,Austria
479019,1995,13.0575,47.5742,R,R4,Austria
479020,1995,13.0575,47.5742,R,R,Austria
479021,1995,13.0575,47.5742,R,R,Austria
479022,1995,13.0575,47.5742,R,R,Austria
479023,1995,13.0575,47.5742,R,R,Austria
479024,1995,13.0575,47.5742,R,R,Austria
479025,1995,13.0575,47.5742,R,R,Austria
479026,1995,13.0575,47.5742,R,R,Austria
479027,1995,13.0575,47.5742,R,R,Austria
479028,1995,13.0575,47.5742,R,R,Austria
479029,1995,13.0575,47.5742,R,R,Austria
479030,1995,13.0575,47.5742,S,S2,Austria
479031,1995,13.0575,47.5742,R,R,Austria
479032,1995,13.0575,47.5742,S,S2,Austria
479033,1995,13.0575,47.5742,R,R,Austria
479034,1995,13.0575,47.5742,S,S2,Austria
479035,1995,13.0575,47.5742,S,S2,Austria
479036,1995,13.0575,47.5742,S,S2,Austria
479037,1995,13.0575,47.5742,R,R,Austria
479038,1995,13.0575,47.5742,R,R,Austria
479039,1995,13.0575,47.5742,R,R,Austria
479040,1995,13.0575,47.5742,R,R4,Austria
479041,1995,13.0575,47.5742,R,R4,Austria
479042,1995,13.0575,47.5742,R,R,Austria
479043,1995,13.0575,47.5742,R,R,Austria
479044,1995,13.0575,47.5742,R,R,Austria
479045,1975,12.7747,47.0756,R,R,Austria
479046,1975,12.7747,47.0756,R,R,Austria
479047,1975,12.7747,47.0756,R,R,Austria
479048,1975,12.7747,47.0756,R,R,Austria
479049,1975,12.7747,47.0756,R,R,Austria
479050,1974,12.7747,47.0756,R,R4,Austria
479051,1975,12.7747,47.0756,R,R,Austria
479052,1975,12.7747,47.0756,R,R4,Austria
479053,1974,12.7747,47.0756,R,R,Austria
479054,1974,12.7747,47.0756,R,R4,Austria
479055,1976,12.7747,47.0756,R,R,Austria
479056,1976,12.7747,47.0756,S,S2,Austria
479057,1974,12.7747,47.0756,S,S2,Austria
479058,1974,12.7747,47.0756,R,R,Austria
479059,1976,12.7747,47.0756,R,R,Austria
479060,1975,12.7747,47.0756,R,R,Austria
479061,1975,12.7747,47.0756,R,R,Austria
479062,1975,12.7747,47.0756,R,R,Austria
479063,1975,12.7747,47.0756,R,R,Austria
479064,1975,12.7747,47.0756,R,R,Austria
479065,1974,12.7747,47.0756,R,R,Austria
479066,1974,12.7747,47.0756,R,R,Austria
479067,1974,12.7747,47.0756,R,R,Austria
479068,1975,12.7747,47.0756,R,R,Austria
479069,1974,12.7747,47.0756,R,R4,Austria
479070,1975,12.7747,47.0756,R,R4,Austria
479071,1975,12.7747,47.0756,R,R4,Austria
479072,1975,12.7747,47.0756,R,R4,Austria
479073,1975,12.7747,47.0756,R,R4,Austria
479074,1975,12.7747,47.0756,R,R4,Austria
479075,1976,12.7747,47.0756,R,R4,Austria
479076,1976,12.7747,47.0756,R,R4,Austria
479077,1974,12.7747,47.0756,R,R4,Austria
479078,1974,12.7747,47.0756,R,R4,Austria
479079,1974,12.7747,47.0756,R,R4,Austria
479080,1974,12.7747,47.0756,R,R4,Austria
479081,1975,12.7747,47.0756,R,R4,Austria
479082,1976,12.7747,47.0756,R,R4,Austria
479083,1976,12.7747,47.0756,R,R,Austria
479084,1976,12.7747,47.0756,R,R4,Austria
479085,1976,12.7747,47.0756,R,R4,Austria
479086,1974,12.7747,47.0756,R,R4,Austria
479087,1975,12.7747,47.0756,R,R,Austria
479088,1975,12.7747,47.0756,R,R,Austria
479089,1974,12.7747,47.0756,R,R4,Austria
479090,1976,12.7747,47.0756,R,R4,Austria
479091,1976,12.7747,47.0756,R,R4,Austria
479092,1976,12.7747,47.0756,R,R4,Austria
479093,1976,12.7747,47.0756,R,R4,Austria
479094,1975,12.7747,47.0756,R,R,Austria
479095,1975,12.7747,47.0756,R,R,Austria
479096,1975,12.7747,47.0756,R,R,Austria
479097,1975,12.7747,47.0756,R,R,Austria
479098,1975,12.7747,47.0756,R,R,Austria
479099,1975,12.7747,47.0756,R,R,Austria
479100,1975,12.7747,47.0756,S,S2,Austria
479101,1975,12.7747,47.0756,S,S2,Austria
479102,1975,12.7747,47.0756,R,R,Austria
479103,1976,12.7747,47.0756,S,S2,Austria
479104,1976,12.7747,47.0756,R,R,Austria
479105,1976,12.7747,47.0756,R,R,Austria
479106,1976,12.7747,47.0756,R,R,Austria
479107,1974,12.7747,47.0756,R,R,Austria
479108,1974,12.7747,47.0756,R,R,Austria
479109,1974,12.7747,47.0756,R,R,Austria
479110,1975,12.7747,47.0756,R,R,Austria
479111,1974,12.7747,47.0756,R,R,Austria
479112,1974,12.7747,47.0756,R,R4,Austria
479113,1974,12.7747,47.0756,R,R,Austria
479114,1974,12.7747,47.0756,R,R4,Austria
479115,1974,12.7747,47.0756,R,R4,Austria
479116,1976,12.7747,47.0756,R,R,Austria
479117,1974,12.7747,47.0756,R,R4,Austria
479118,1974,12.7747,47.0756,R,R4,Austria
479119,1974,12.7747,47.0756,R,R4,Austria
479120,1995,12.8944,47.4667,R,R,Austria
479121,1995,12.8944,47.4667,R,R,Austria
479122,1995,12.8944,47.4667,R,R,Austria
479123,1995,12.8944,47.4667,R,R,Austria
479124,1995,12.8944,47.4667,R,R,Austria
479125,1995,12.8944,47.4667,R,R,Austria
479126,1995,12.8944,47.4667,R,R,Austria
479127,1995,12.8944,47.4667,R,R4,Austria
479128,1995,12.8944,47.4667,R,R,Austria
479129,1995,12.8944,47.4667,R,R,Austria
479130,1995,12.8944,47.4667,R,R,Austria
479131,1995,12.8944,47.4667,R,R4,Austria
479132,1995,12.8944,47.4667,R,R,Austria
479133,1995,12.8944,47.4667,R,R,Austria
479134,1995,12.8944,47.4667,R,R,Austria
479135,1995,12.8944,47.4667,R,R,Austria
479136,1995,12.8944,47.4667,R,R,Austria
479137,1995,12.8944,47.4667,R,R,Austria
479138,1995,12.8944,47.4667,R,R,Austria
479139,1995,12.8944,47.4667,R,R,Austria
479140,1995,12.8944,47.4667,R,R4,Austria
479141,1995,12.8944,47.4667,R,R,Austria
479142,1995,12.8944,47.4667,R,R,Austria
479143,1995,12.8944,47.4667,R,R,Austria
479144,1995,12.8944,47.4667,R,R,Austria
479145,1995,12.8944,47.4667,S,S2,Austria
479146,1995,12.8944,47.4667,S,S2,Austria
479147,1995,12.8944,47.4667,S,S2,Austria
479148,1995,12.8944,47.4667,S,S2,Austria
479149,1995,12.8944,47.4667,S,S2,Austria
479150,1995,12.8944,47.4667,R,R,Austria
479151,1995,12.8944,47.4667,R,R,Austria
479152,1995,12.8944,47.4667,R,R4,Austria
479153,1995,12.8944,47.4667,R,R,Austria
479154,1995,12.8944,47.4667,R,R,Austria
479155,1995,12.8944,47.4667,R,R,Austria
479156,1995,12.8944,47.4667,R,R,Austria
479157,1995,12.8944,47.4667,R,R,Austria
479158,1995,12.8944,47.4667,R,R4,Austria
479159,1995,12.8944,47.4667,R,R,Austria
479160,1995,12.8944,47.4667,R,R4,Austria
479161,1995,12.8944,47.4667,R,R,Austria
479162,1995,12.8944,47.4667,R,R,Austria
479163,1995,12.8944,47.4667,R,R,Austria
479164,1995,12.8944,47.4667,R,R,Austria
479165,1995,12.8944,47.4667,R,R,Austria
479166,1978,13.1044,47.4764,R,R,Austria
479167,1978,13.1044,47.4764,R,R,Austria
479168,1978,13.1044,47.4764,R,R4,Austria
479169,1978,13.1044,47.4764,R,R,Austria
479170,1978,13.1044,47.4764,U,U2,Austria
479171,1978,13.1044,47.4764,R,R,Austria
479172,1978,13.1044,47.4764,U,U2,Austria
479173,1978,13.1044,47.4764,R,R4,Austria
479174,1978,13.1044,47.4764,R,R,Austria
479175,1978,13.1044,47.4764,R,R,Austria
479176,1978,13.1044,47.4764,R,R4,Austria
479177,1978,13.1044,47.4764,R,R4,Austria
479178,1978,13.1044,47.4764,R,R,Austria
479179,1978,13.1044,47.4764,R,R4,Austria
479180,1978,13.1044,47.4764,R,R,Austria
479181,1978,13.1044,47.4764,R,R,Austria
479182,1978,13.1044,47.4764,R,R,Austria
479183,1978,13.1044,47.4764,R,R4,Austria
479184,1978,13.1044,47.4764,R,R4,Austria
479185,1978,13.1044,47.4764,S,S2,Austria
479186,1978,13.1044,47.4764,R,R4,Austria
479187,1978,13.1044,47.4764,R,R,Austria
479188,1978,13.1044,47.4764,R,R4,Austria
479189,1978,13.1044,47.4764,R,R4,Austria
479190,1978,13.1044,47.4764,R,R4,Austria
479191,1978,13.1044,47.4764,R,R4,Austria
479192,1978,13.1044,47.4764,R,R4,Austria
479193,1978,13.1044,47.4764,R,R,Austria
479194,1978,13.1044,47.4764,R,R,Austria
479195,1978,13.1044,47.4764,R,R4,Austria
479196,1978,13.1044,47.4764,R,R,Austria
479197,1978,13.1044,47.4764,R,R4,Austria
479198,1978,13.1044,47.4764,R,R,Austria
479199,1978,13.1044,47.4764,R,R4,Austria
479200,1978,13.1044,47.4764,R,R4,Austria
479201,1978,13.1044,47.4764,R,R,Austria
479202,1978,13.1044,47.4764,R,R,Austria
479203,1978,13.1044,47.4764,R,R4,Austria
479204,1978,13.1044,47.4764,R,R4,Austria
479205,1978,13.1044,47.4764,R,R,Austria
479206,1978,13.1044,47.4764,R,R,Austria
479207,1978,13.1044,47.4764,R,R,Austria
479208,1978,13.1044,47.4764,R,R4,Austria
479209,1978,13.1044,47.4764,R,R4,Austria
479210,1978,13.1044,47.4764,R,R,Austria
479211,1978,13.1044,47.4764,R,R,Austria
479212,1978,13.1044,47.4764,R,R4,Austria
479213,1978,13.1044,47.4764,R,R,Austria
479214,1978,13.1044,47.4764,R,R4,Austria
479215,1978,13.1044,47.4764,R,R,Austria
479216,1978,13.1044,47.4764,R,R,Austria
479217,1978,13.1044,47.4764,R,R,Austria
479218,1978,13.1044,47.4764,R,R2,Austria
479219,1978,13.1044,47.4764,R,R4,Austria
479220,1978,13.1044,47.4764,R,R4,Austria
479221,1978,13.1044,47.4764,R,R,Austria
479222,1978,13.1044,47.4764,R,R,Austria
479223,1978,13.1044,47.4764,R,R,Austria
479224,1978,13.1044,47.4764,R,R,Austria
479225,1978,13.1044,47.4764,S,S2,Austria
479226,1978,13.1044,47.4764,R,R4,Austria
479227,1978,13.1044,47.4764,R,R,Austria
479228,1978,13.1044,47.4764,R,R,Austria
479229,1978,13.1044,47.4764,R,R4,Austria
479230,1978,13.1044,47.4764,R,R,Austria
479231,1978,13.1044,47.4764,R,R,Austria
479232,1978,13.1044,47.4764,R,R4,Austria
479233,1978,13.1044,47.4764,R,R,Austria
479234,1978,13.1044,47.4764,R,R,Austria
479235,1978,13.1044,47.4764,R,R4,Austria
479236,1978,13.1044,47.4764,R,R,Austria
479237,1978,13.1044,47.4764,R,R,Austria
479238,1978,13.1044,47.4764,R,R4,Austria
479239,2001,13.0128,47.7247,R,R,Austria
479240,2001,13.0128,47.7247,R,R,Austria
479241,2001,13.0128,47.7247,R,R,Austria
479242,2001,13.0128,47.7247,R,R2,Austria
479243,2001,13.0128,47.7247,R,R5,Austria
479244,1975,13.3044,47.4758,U,U3,Austria
479245,1975,13.3044,47.4758,U,U2,Austria
479246,1975,13.3044,47.4758,R,R,Austria
479247,1975,13.3044,47.4758,R,R,Austria
479248,1975,13.3044,47.4758,R,R,Austria
479249,1975,13.3044,47.4758,R,R4,Austria
479250,1975,13.3044,47.4758,R,R,Austria
479251,1975,13.3044,47.4758,R,R,Austria
479252,1975,13.3044,47.4758,R,R,Austria
479253,1975,13.3044,47.4758,R,R,Austria
479254,1975,13.3044,47.4758,R,R4,Austria
479255,1975,13.3044,47.4758,R,R4,Austria
479256,1975,13.3044,47.4758,R,R4,Austria
479257,1975,13.3044,47.4758,R,R,Austria
479258,1975,13.3044,47.4758,R,R,Austria
479259,1975,13.3044,47.4758,R,R,Austria
479260,1975,13.3044,47.4758,R,R,Austria
479261,1975,13.3044,47.4758,R,R4,Austria
479262,1975,13.3044,47.4758,R,R4,Austria
479263,1975,13.3044,47.4758,R,R,Austria
479264,1975,13.3044,47.4758,R,R,Austria
479265,1975,13.3044,47.4758,R,R,Austria
479266,1975,13.3044,47.4758,S,S2,Austria
479267,1975,13.3044,47.4758,R,R,Austria
479268,1975,13.3044,47.4758,R,R,Austria
479269,1975,13.3044,47.4758,R,R,Austria
479270,1975,13.3044,47.4758,R,R,Austria
479271,1975,13.3044,47.4758,R,R,Austria
479272,1975,13.3044,47.4758,R,R,Austria
479273,1975,13.3044,47.4758,R,R4,Austria
479274,1975,13.3044,47.4758,R,R,Austria
479275,1975,13.3044,47.4758,R,R,Austria
479276,1975,13.3044,47.4758,R,R,Austria
479277,1975,13.3044,47.4758,R,R,Austria
479278,1975,13.3044,47.4758,R,R,Austria
479279,1975,13.3044,47.4758,R,R,Austria
479280,1975,13.3044,47.4758,R,R4,Austria
479281,1975,13.3044,47.4758,R,R,Austria
479282,1975,13.3044,47.4758,R,R,Austria
479283,1975,13.3044,47.4758,R,R,Austria
479284,1975,13.3044,47.4758,R,R,Austria
479285,1975,13.3044,47.4758,R,R,Austria
479286,1975,13.3044,47.4758,R,R,Austria
479287,1975,13.3044,47.4758,R,R,Austria
479288,1975,13.3044,47.4758,R,R,Austria
479289,1975,13.3044,47.4758,R,R4,Austria
479290,1975,13.3044,47.4758,R,R,Austria
479291,1975,13.3044,47.4758,R,R4,Austria
479292,1975,13.3044,47.4758,S,S2,Austria
479293,1975,13.3044,47.4758,R,R4,Austria
479294,1975,13.3044,47.4758,R,R,Austria
479295,1975,13.3044,47.4758,R,R,Austria
479296,1975,13.3044,47.4758,R,R,Austria
479297,1975,13.3044,47.4758,R,R,Austria
479298,1975,13.3044,47.4758,R,R,Austria
479299,1975,13.3044,47.4758,R,R,Austria
479300,1975,13.3044,47.4758,R,R,Austria
479301,1975,13.3044,47.4758,R,R,Austria
479302,1975,13.3044,47.4758,R,R,Austria
479303,1975,13.3044,47.4758,R,R,Austria
479304,1975,13.3044,47.4758,R,R,Austria
479305,1975,13.3044,47.4758,S,S2,Austria
479306,1975,13.3044,47.4758,R,R,Austria
479307,1975,13.3044,47.4758,R,R,Austria
479308,1975,13.3044,47.4758,R,R,Austria
479309,1975,13.3044,47.4758,R,R,Austria
479310,1975,13.3044,47.4758,R,R,Austria
479311,1975,13.3044,47.4758,R,R,Austria
479312,1975,13.3044,47.4758,R,R,Austria
479313,1975,13.3044,47.4758,R,R,Austria
479314,1975,13.3044,47.4758,R,R,Austria
479315,1993,12.9197,47.4625,U,U2,Austria
479316,1993,12.9197,47.4625,U,U2,Austria
479317,1993,12.9197,47.4625,R,R4,Austria
479318,1993,12.9197,47.4625,R,R,Austria
479319,1993,12.9197,47.4625,S,S2,Austria
479320,1993,12.9197,47.4625,R,R,Austria
479321,1993,12.9197,47.4625,R,R,Austria
479322,1993,12.9197,47.4625,U,U2,Austria
479323,1993,12.9197,47.4625,R,R4,Austria
479324,1993,12.9197,47.4625,S,S2,Austria
479325,1993,12.9197,47.4625,S,S2,Austria
479326,1993,12.9197,47.4625,R,R4,Austria
479327,1993,12.9197,47.4625,U,U3,Austria
479328,1993,12.9197,47.4625,U,U2,Austria
479329,1993,12.9197,47.4625,R,R,Austria
479330,1993,12.9197,47.4625,U,U2,Austria
479331,1993,12.9197,47.4625,U,U2,Austria
479332,1993,12.9197,47.4625,R,R,Austria
479333,1993,12.9197,47.4625,R,R,Austria
479334,1993,12.9197,47.4625,R,R4,Austria
479335,1993,12.9197,47.4625,R,R4,Austria
479336,1993,12.9197,47.4625,R,R,Austria
479337,1993,12.9197,47.4625,R,R4,Austria
479338,1993,12.9197,47.4625,R,R,Austria
479339,1993,12.9197,47.4625,U,U2,Austria
479340,1993,12.9197,47.4625,R,R,Austria
479341,1993,12.9197,47.4625,R,R,Austria
479342,1993,12.9197,47.4625,R,R,Austria
479343,1993,12.9197,47.4625,R,R,Austria
479344,1993,12.9197,47.4625,R,R,Austria
479345,1993,12.9197,47.4625,R,R,Austria
479346,1993,12.9197,47.4625,S,S2,Austria
479347,1993,12.9197,47.4625,R,R,Austria
479348,1993,12.9197,47.4625,S,S2,Austria
479349,1993,12.9197,47.4625,R,R,Austria
479350,1993,12.9197,47.4625,R,R,Austria
479351,1993,12.9197,47.4625,R,R,Austria
479352,1993,12.9197,47.4625,R,R,Austria
479353,1993,12.9197,47.4625,R,R4,Austria
479354,1993,12.9197,47.4625,R,R,Austria
479355,1993,12.9197,47.4625,R,R,Austria
479356,1993,12.9197,47.4625,R,R,Austria
479357,1993,12.9197,47.4625,R,R,Austria
479358,1993,12.9197,47.4625,R,R,Austria
479359,1993,12.9197,47.4625,R,R,Austria
479360,1993,12.9197,47.4625,R,R,Austria
479361,1993,12.9197,47.4625,R,R,Austria
479362,1993,12.9197,47.4625,R,R,Austria
479363,1993,12.9197,47.4625,R,R,Austria
479364,1993,12.9197,47.4625,R,R4,Austria
479365,1993,12.9197,47.4625,R,R4,Austria
479366,1993,12.9197,47.4625,R,R,Austria
479367,1993,12.9197,47.4625,R,R,Austria
479368,1993,12.9197,47.4625,R,R,Austria
479369,1993,12.9197,47.4625,R,R,Austria
479370,1993,12.9197,47.4625,R,R,Austria
479371,1993,12.9197,47.4625,R,R,Austria
479372,1993,12.9197,47.4625,R,R,Austria
479373,1993,12.9197,47.4625,R,R,Austria
479374,1993,12.9197,47.4625,R,R4,Austria
479375,1993,12.9197,47.4625,R,R,Austria
479376,1993,12.9197,47.4625,R,R,Austria
479377,1993,12.9197,47.4625,S,S2,Austria
479378,1993,12.9197,47.4625,R,R,Austria
479379,1993,12.9197,47.4625,R,R,Austria
479380,1993,12.9197,47.4625,R,R,Austria
479381,1993,12.9197,47.4625,S,S2,Austria
479382,1993,12.9197,47.4625,R,R,Austria
479383,1993,12.9197,47.4625,R,R,Austria
479384,1993,12.9197,47.4625,R,R,Austria
